主图,ASIN,SKU,品牌,商品标题,商品主图,父体,类目路径,大类目,大类BSR,大类BSR增长数,大类BSR增长率,小类目,小类BSR,月销量,月销量增长率,月销售额($),月销售额增长率,价格($),Q&A,毛利率,FBA运费($),评分数,留评率,评分,月新增评分数,上架时间,配送方式,LQS,变体数,卖家数,BuyBox卖家,卖家所属地,卖家信息,BuyBox类型,Best Seller标识,Amazon's Choice,New Release标识,A+页面,视频介绍,AC关键词,重量,体积,最近更新
,B0BV1N7HL4,Color: red,TACOBRO,"TACOBRO Organizer Compatible with Ford Ranger Center Console 2019 2020 2021 2022 2023 XL XLT Lariat Accessories, Armrest Divider Secondary Storage Insert Tray ABS Materials Red",https://images-na.ssl-images-amazon.com/images/I/51TiBMz6LcL._AC_US200_.jpg,B0BV1QB1PB,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"63,337","-26,226",-41%,Automotive Center Consoles,331,84,"1,800%","1,343",18%,15.99,,51%,5.40,19,5.95%,4.30,5,2023-02-06,FBA,10,2,1,TACOBRO,CN,公司名称：chaozhou yibeimaoyi youxiangongsi,FBA,,Y,,Y,,Automotive Center Consoles by TACOBRO,9.6 ounces,8.19 x 7.44 x 2.72 inches,2023-07-04
,B09SYSGTQW,Color: Blue Gray,FEYOUN,"FEYOUN Key Fob Cover Compatible with Ford Ranger Escape Expedition Explorer Fusion F-150 F-250 F-350 F-450 F-550 Flip 3 Buttons TPU Remote Keyless Key Fob Case Protection Shell Accessories, Blue Gray",https://m.media-amazon.com/images/I/41ZJ1ultSxL._AC_US200_.jpg,B09V2STS1F,Automotive:Interior Accessories:Keychains,Automotive,"100,928","-2,701",-1%,Keychains,920,73,"-2,400%",727,-24%,9.96,,46%,3.86,41,4.11%,4.30,3,2022-02-20,FBA,9,4,1,FEYOUN,CN,公司名称：Ningbo FeiYang DianZiShangWuYouXianGongSi,FBA,,Y,,Y,,2017 ford explorer key fob cover 3 button,0.317 ounces,4.21 x 3.19 x 0.79 inches,2023-07-01
,B08429QP7V,Size: 24 | Color: Chrome,Wheel Accessories Parts,Wheel Accessories Parts 24 Pcs Chrome Lug Nuts M12x1.5 OEM Factory Style Large Acorn Seat Lug Nut Ford Bronco Ranger,https://m.media-amazon.com/images/I/41mDuhh5bJL._AC_US200_.jpg,B08429KN4G,Automotive:Tires & Wheels:Accessories & Parts:Lug Nuts & Accessories:Lug Nuts,Automotive,"67,890","15,995",15%,Wheel & Tire Lug Nuts,320,56,"2,200%","1,533",22%,27.38,5,58%,7.33,90,7.14%,4.60,4,2020-01-19,FBA,10,4,3,Wheel Accessories Parts,US,"公司名称：MAS Franchising Inc
电话号码：1-877-514-0889
办公地址：
2901 W MacArthur Blvd
111
Santa Ana
CA
92704
US",FBA,,,,Y,,,3.21 pounds,6.85 x 4.8 x 2.36 inches,2023-07-01
,B097SPGTTL,,Proadsy,"Proadsy Front Windshield Sun Shade Foldable Sunshade Protector Custom Fit 2023 2022 2021 2020 2019 Ford Ranger, XL, XLT, Lariat Accessories 2023 Upgrade",https://images-na.ssl-images-amazon.com/images/I/41rWFUBsmHL._AC_US200_.jpg,B097SPGTTL,Automotive:Interior Accessories:Sun Protection:Sunshades:Windshield Sunshades,Automotive,"173,721","80,027",46%,Automotive Windshield Sunshades,1419,53,"3,100%","1,430",31%,26.99,3,61%,6.39,41,7.55%,4.60,4,2021-07-09,FBA,10,1,1,,,,FBA,,Y,,Y,,Automotive Windshield Sunshades by Proadsy,11.7 ounces,12.8 x 12.01 x 2.64 inches,2023-07-03
,B07T4NRHJC,Color: red,linwei,"For Ford f150 Key Cover , Protection for Ford key fob case cover Fit to Flip 2021 2020 Ford Explorer Ranger F150 F250 F350 F450 F550 Super Duty EcoSport Ford Keychain Car Key Ford accessories(RED)",https://m.media-amazon.com/images/I/41iKTcfahkL._AC_US200_.jpg,B07SZBYWDR,Automotive:Interior Accessories:Keychains,Automotive,"108,988","27,767",20%,Keychains,1034,52,"-2,800%",727,-28%,13.99,16,57%,3.86,638,1.92%,4.50,1,2019-06-13,FBA,8,6,1,Wavemi,CN,"公司名称：Guangzhoubomikeji Co.,Ltd
办公地址：
南沙区丰泽东路106号(自编1号楼）
X1301-H5303(集群注册)（JM)
广州市
南沙区
广东省
511466
CN",FBA,,,,,,,1.58 ounces,4.8 x 3.1 x 1 inches,2023-06-27
,B0BFDRSSFJ,Size: 2PCS Front | Color: Black&Red Line,DIKSOAKR,"DIKSOAKR Front Pair Car Seat Cover Custom for Ford Ranger 2019-2023, Luxurious Car Seat Covers with Airbag Compatible.Automotive Interior Accessories, Waterproof Faux Leather Seat Cover",https://images-na.ssl-images-amazon.com/images/I/41ixd8WxHNL._AC_US200_.jpg,B0BKZPNS1Q,Automotive:Interior Accessories:Seat Covers & Accessories:Accessories,Automotive,"129,109","5,794",4%,"Automotive Seat Cover Accessories
Automotive Seat Covers","702
707",48,"3,100%","5,759",31%,119.99,,72%,15.61,9,2.08%,4.60,1,2022-09-14,FBA,9,13,2,DIKSOAKR,CN,"公司名称：guang zhou hao qi mao yi you xian gong si
办公地址：
白云区鹤龙街黄边一横路1号2楼205
广州
白云区
广东
510000
CN",FBA,,,,Y,,,5.14 pounds,27 x 22 x 3.5 inches,2023-07-04
,B09CDDQFSR,Color: 2019-2023 Ranger Armrest Leather Cover,SXCY,SXCY Fit for 2019 2020 2021 2022 2023 Ford Ranger Armrest Cover 2023 Ranger Center Console Cover 2023 Ranger Console Cushion Pad 2023 Ranger Seat Box Cover Protection 2022 2023 Ranger Accessories,https://images-na.ssl-images-amazon.com/images/I/41fq0zHRGGL._AC_US200_.jpg,B0C894V81B,"Automotive:Replacement Parts:Body & Trim:Trim:Interior:Armrests, Parts & Accessories:Armrests",Automotive,"228,856","-70,324",-31%,"Automotive Armrests
Automotive Body Parts","1078
28401",33,"4,000%",612,40%,18.56,,56%,5.40,25,9.09%,4.40,3,2021-08-10,FBA,9,2,2,,,,FBA,,,,Y,,,12.3 ounces,15.75 x 7.01 x 1.34 inches,2023-07-04
,B0BRTP79Z1,,Raryloy,"High Mount 3rd Brake Light Rear Center Braking Stop Lights Accessories/Third Brake Tail Cargo Led Lamp Kit For Ford 2015-2020 F-150, 2017-Up F-250 F-350, 2019-Up Ranger, 2022-Up Maverick",https://m.media-amazon.com/images/I/41qp28HLSIL._AC_US200_.jpg,B0BRTP79Z1,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Brake & Tail Light Assemblies, Parts & Accessories:High Mount Stop Lights",Automotive,"75,342","-61,522",-33%,Automotive High Mount Stop Light Assemblies,123,32,"-2,300%","1,119",-23%,34.99,,71%,4.75,10,15.63%,3.80,5,2023-01-09,FBA,9,1,1,Newdam,CN,"公司名称：Guangzhou gaojian automobile accessories co.,ltd
办公地址：
恒福路155号四层A区4A025号
广州市
越秀区
广东省
510000
CN",FBA,,,Y,Y,,,12.3 ounces,17.8 x 3.03 x 2.36 inches,2023-07-03
,B0B17FC7BJ,Color: White Stitches,Kakash,"Kakash Custom Interior Accessories for Ford Ranger 2019 2020 2021 2022 2023 Leather Center Console Cover Armrest Pad,Waterproof Anti-Scratch Protector Your Armrest(White Stitches)",https://images-na.ssl-images-amazon.com/images/I/41wXsbbePBL._AC_US200_.jpg,B0BZXN9CJ3,"Automotive:Replacement Parts:Body & Trim:Trim:Interior:Armrests, Parts & Accessories:Armrests",Automotive,"277,447","-161,570",-58%,Automotive Armrests,938,30,"-2,500%",714,-25%,23.80,,67%,4.24,8,3.33%,4.80,1,2022-05-12,FBM,8,3,2,Kakash-US,CN,"公司名称：yinchengshishushengxingdianzikejiyouxiangongsi
办公地址：
longgangqupinghujiedao
shangmugushequxinhe8xiang
Shenzhen
Guangdong
518116
CN",FBM,,,,,,,9.1 ounces,5.39 x 5.31 x 1.34 inches,2023-07-01
,B097CNPK26,,TAC TRUCK ACCESSORIES COMPANY,TAC Sidewinder Running Boards Fit 2019-2023 Ford Ranger SuperCrew Cab Truck Pickup 4” Drop Fine Texture Black Side Steps Nerf Bars Rock Slider Armor Off-Road Accessories (2pcs),https://m.media-amazon.com/images/I/41Vj-TVUHHL._AC_US200_.jpg,B097CNPK26,Automotive:Exterior Accessories:Running Boards & Steps:Running Boards,Automotive,"225,572","-118,529",-49%,Running Boards,481,29,"1,500%","8,119",15%,279.99,5,69%,45.09,104,3.45%,4.70,1,2021-06-15,FBM,9,1,2,TSS_USA,US,公司名称：California,FBM,,Y,,Y,,Running Boards by TAC TRUCK ACCESSORIES COMPANY,500 Pounds,87 x 10 x 9 inches,2023-06-28
,B093CTYTLD,,Galaxy Auto Shield,"GalaxyAutoShield Custom Fit Reflective Windshield Sun Shade for 2019 2020 2021 2022 2023 Ford Ranger Pickup Truck, Insulated Window Sunshade Privacy Accessories Blockout UV Reflector Protection",https://m.media-amazon.com/images/I/41vHE3uHZgL._AC_US200_.jpg,B093CTYTLD,Automotive:Interior Accessories:Sun Protection:Sunshades:Windshield Sunshades,Automotive,"182,562","-7,997",-4%,Automotive Windshield Sunshades,2064,28,"-5,000%","1,035",-50%,36.99,,53%,11.83,17,3.57%,4.30,1,2021-04-22,FBA,7,1,2,GalaxyAutoShield,US,"公司名称：LUMINOUS AUTO GROUP LLC
办公地址：
14417 Stonebridge View Drive
Gaithersburg
MD
20877
US",FBA,,,,,,,15.3 ounces,32 x 5 x 5 inches,2023-06-27
,B09DKZNLVS,,EYANBIS,Silicone Key Fob Cover Fit for Ford Expedition Explorer Escape Ranger F-150 F-250 F-350 F-450 F-550 Super Duty Bronco Flip 3 Buttons Key Fob | Car Accessories | Remote Key Protection Case - Black/Red,https://m.media-amazon.com/images/I/311eAOMCqhL._AC_US200_.jpg,B09DKZNLVS,Automotive:Interior Accessories:Key Shells,Automotive,"223,807","145,695",115%,Key Shells,2225,25,"40,000%",199,400%,7.96,,45%,3.22,37,8.00%,4.10,2,2021-08-24,FBA,8,1,1,EYANBIS,CN,公司名称：ZHENGZHOUSHIERQIQUYANBINSHUBAIHUOJINGYINGBU,FBA,,Y,,,,Key Shells by EYANBIS,0.317 ounces,4.06 x 3.27 x 0.71 inches,2023-06-24
,B09VSRWYDW,Color: Model-A-Black,Loyal Guard,Loyal Guard Car Key fob Cover for Ford Ecosport Edge Escape Explorer F-150 Raptor F-250 F-350 F-450 F-550 Fusion Mondeo Mustang Ranger Smart Key Holder car Key case Accessories,https://images-na.ssl-images-amazon.com/images/I/51XsK6pwZJL._AC_US200_.jpg,B09VSPY8BG,Automotive:Interior Accessories:Keychains,Automotive,"114,548","84,407",64%,"Keychains
Key Shells","1093
1171",25,"1,800%",474,18%,18.99,,68%,3.22,22,32.00%,4.60,8,2022-03-16,FBA,,4,1,Senyuer,CN,公司名称：DONGGUANSHISENYUEERDIANZISHANGWUYOUXIANGONGSI,FBA,,,,Y,,,1.44 ounces,5.83 x 3.27 x 0.63 inches,2023-06-13
,B0BY7SM75X,,XHRING,XHRING Car Trash Can for Ford F150 Explorer Bronco Maverick Ranger Fusion Escape Mustang Focus Expedition F250 Raptor Transit Explorer F350 Sport Accessories Road Trip Essentials Car Garbage Can Black,https://m.media-amazon.com/images/I/41ywLMOcvsL._AC_US200_.jpg,B0BY7SM75X,Automotive:Interior Accessories:Garbage Cans,Automotive,"188,968","-202,109",-46%,Automotive Garbage Cans,313,25,,399,,15.99,,51%,5.40,,,,,2023-03-12,FBA,7,1,1,Xhring Home,CN,"公司名称：Shenzhen Xinhengrun  Kejiyouxiangongsi
办公地址：
爱车总动员4栋D509
龙平西路
东莞市
凤岗镇
广东省
523681
CN",FBA,,,,Y,,,10.55 Ounces,"6.3""L x 6.3""W x 9.85""H",2023-06-29
,B08YR81SXP,,Vesul,Vesul Compatible with Ford Ranger 2019 2020 2021 2022 2023 Accessories Center Console Organizer Storage Tray Armrest Secondary Box ABS Tray Insert Interior Organizer Glove Pallet,https://m.media-amazon.com/images/I/5191-Q3WWrL._AC_US200_.jpg,B08YR81SXP,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"219,771","-105,142",-46%,Automotive Center Consoles,1688,23,"56,700%",321,567%,13.99,,46%,5.40,131,0.00%,4.70,0,2021-03-11,FBA,9,1,2,Vesul Automotive Accessoires,CN,"公司名称：Chengpeng Tao
办公地址：
D1401,领秀花园
航城街道航空路
深圳
宝安
广东
518126
CN",FBA,,,,Y,,,8.8 ounces,8.74 x 7.13 x 2.64 inches,2023-06-29
,B07VMHGPTN,Color: Heavy Texture Black,TAC TRUCK ACCESSORIES COMPANY,TAC Side Steps Running Boards Fit 2019-2023 Ford Ranger SuperCrew Truck Pickup 3” Texture Black Side Bars Nerf Bars Off Road Accessories,https://m.media-amazon.com/images/I/319Wq3M4WQL._AC_US200_.jpg,B0BSMYPN6X,Automotive:Exterior Accessories:Running Boards & Steps:Running Boards,Automotive,"218,732","61,041",19%,Running Boards,520,22,"-2,000%","3,849",-20%,174.99,12,65%,35.01,243,4.55%,4.80,1,2019-07-23,AMZ,9,2,2,Amazon,,,AMZ,,Y,,Y,,Running Boards by TAC TRUCK ACCESSORIES COMPANY,38.9 pounds,83.2 x 14.45 x 4.35 inches,2023-06-19
,B08LZ35H6W,,MAXMILO,MAXMILO Car Interior Bling Accessories for Ford Accessories Edge Escape Expedition Explorer Fusion Ranger F150 F250 F350 Steering Wheel Sign Logo 3D Rhinestone Decals Cover,https://m.media-amazon.com/images/I/41+0BprXK5L._AC_US200_.jpg,B08LZ35H6W,Automotive:Interior Accessories:Steering Wheels & Accessories:Steering Accessories,Automotive,"161,381",765,0%,Steering Wheel Accessories,1155,22,"38,000%",217,380%,9.88,3,52%,3.22,325,13.64%,4.50,3,2020-10-26,FBA,7,1,2,Duoles,CN,"公司名称：shenzhenshiduolesikejiyouxiangongsi
电话号码：+8613632852469
办公地址：
朗东路18号9栋1单元704
东莞市
大朗镇
广东
523000
CN",FBA,,Y,,,,ford explorer bling accessories,0.352 ounces,3.94 x 2.68 x 0.28 inches,2023-06-29
,B0BV2GHRCJ,Color: Matte Black,Aunginsy,Car Tailgate Emblem Trim Cover Compatible with Ford Ranger 2015-2022 Emblem Badge Logo Cover Auto Rear Trunk Logo Back Badge Decor Cover Rear Logo Trim Cover Circle Ring Center Decor Logo Accessories,https://m.media-amazon.com/images/I/418JxIUiwGL._AC_US200_.jpg,B0BV2FKWD3,Automotive:Exterior Accessories:Emblems,Automotive,"84,249","301,378",394%,Emblems,564,21,"55,000%",398,550%,18.99,,65%,3.86,1,0.00%,5.00,0,2023-02-06,FBA,8,3,2,Lungin,CN,"公司名称：Shenzhenshi LangJunMaoYi YouXianGongSi
办公地址：
福田区福田街道福安社区金田路3037号
金中环国际商务大厦2109D10
深圳市
广东
518000
CN",FBA,,,,,,,3.2 ounces,2 x 2 x 1 inches,2023-07-03
,B086Q43C35,Size: Front Windshield Sunshade,YelloPro Auto,"YelloPro Custom Fit Reflective Front Windshield Sunshade for 2019 2020 2021 2022 2023 Ford Ranger, XL, XLT, Lariat, UV Reflector Sun Protection Accessories [Made in USA]",https://m.media-amazon.com/images/I/517JBBcqOSL._AC_US200_.jpg,B08KSKWZWP,Automotive:Interior Accessories:Sun Protection:Sunshades:Windshield Sunshades,Automotive,"220,374","255,102",196%,Automotive Windshield Sunshades,2760,19,"2,000%",607,20%,31.99,,51%,10.99,96,21.05%,4.60,4,2020-04-01,FBM,8,5,2,YelloPro Auto,US,"公司名称：Galaxy Auto Mats LLC
办公地址：
16021 Industrial Drive ste 12
GAITHERSBURG
MD
20877
US",FBM,,,,,,,1.05 pounds,32.4 x 4 x 3.5 inches,2023-07-03
,B0BV2HVP5T,Size: Storage Box,Aunginsy,Car Center Console Side Hanging Storage Box Compatible with Ford Ranger 2015-2022 Aunginsy Car Gear Shifter Console Side Storage Box Transmission Hanging Organizer Tray Armrest Storage Box Accessories,https://images-na.ssl-images-amazon.com/images/I/41zezurHs2L._AC_US200_.jpg,B0BV2JRJJZ,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"262,408","-170,862",-65%,Automotive Center Consoles,1340,18,"6,700%",467,67%,25.99,,69%,4.24,1,0.00%,5.00,0,2023-02-06,FBA,8,2,2,Lungin,CN,"公司名称：Shenzhenshi LangJunMaoYi YouXianGongSi
办公地址：
福田区福田街道福安社区金田路3037号
金中环国际商务大厦2109D10
深圳市
广东
518000
CN",FBA,,,,,,,8.4 ounces,6.61 x 5.28 x 2.72 inches,2023-06-26
,B09CCPCWJ3,,Autorder,Autorder Custom Fit for Center Console Cover Ford Ranger 2023 2022 2021 2020 2019 Accessories Armrest Covers Anti-Scratch Arm Rest Box Lid Protector Center Console Pad,https://images-na.ssl-images-amazon.com/images/I/41IpqEcWvxL._AC_US200_.jpg,B09CCPCWJ3,"Automotive:Replacement Parts:Body & Trim:Trim:Interior:Armrests, Parts & Accessories:Armrests",Automotive,"466,528","-42,180",-9%,"Automotive Armrests
Automotive Body Parts","930
23775",17,600%,269,6%,15.88,,55%,4.75,63,5.88%,4.50,1,2021-08-10,FBA,9,1,1,,,,FBA,,,,Y,,,5 ounces,16.42 x 9.61 x 0.87 inches,2023-06-28
,B0BYRGMDZP,,XHRING,"XHRING Windshield Sun Shade for Ford Maverick 2022 2023 Bronco Sport (Not for Bronco) 2021-2023 Ranger Focus Accessories, Car Front Window Sunshade Sun Visor Shield for Ford Fiesta Blocks UV Rays",https://m.media-amazon.com/images/I/513SG-xrPYL._AC_US200_.jpg,B0BYRGMDZP,Automotive:Interior Accessories:Sun Protection:Sunshades:Windshield Sunshades,Automotive,"192,709","54,642",48%,Automotive Windshield Sunshades,2240,17,"110,000%",339,1100%,19.99,,63%,4.24,2,0.00%,2.50,0,2023-03-17,FBA,9,1,1,Xhring Home,CN,"公司名称：Shenzhen Xinhengrun  Kejiyouxiangongsi
办公地址：
爱车总动员4栋D509
龙平西路
东莞市
凤岗镇
广东省
523681
CN",FBA,,,,Y,,,5.6 ounces,59 x 31.5 x 0.04 inches,2023-06-29
