主图,ASIN,SKU,品牌,商品标题,商品主图,父体,类目路径,大类目,大类BSR,大类BSR增长数,大类BSR增长率,小类目,小类BSR,月销量,月销量增长率,月销售额($),月销售额增长率,价格($),Q&A,毛利率,FBA运费($),评分数,留评率,评分,月新增评分数,上架时间,配送方式,LQS,变体数,卖家数,BuyBox卖家,卖家所属地,卖家信息,BuyBox类型,Best Seller标识,Amazon's Choice,New Release标识,A+页面,视频介绍,AC关键词,重量,体积,最近更新
,B07QP1H9V7,,Wheel Accessories Parts,Wheel Accessories Parts 24 Pcs 14mm 1.50 14x1.50 Thread Bulge Acorn 1.90&quot; Long Lug Nuts Chrome 3/4&quot; 19mm Hex Fits Chevy Silverado GMC Sierra 1500 2016+ Ford F 150 2019+ Ram 1500,https://images-na.ssl-images-amazon.com/images/I/41M+HLWTNxL._AC_US200_.jpg,B07QP1H9V7,Automotive:Tires & Wheels:Accessories & Parts:Lug Nuts & Accessories:Lug Nuts,Automotive,"38,264","-12,035",-31%,Wheel & Tire Lug Nuts,101,289,-500%,"6,993",-5%,24.20,13,59%,6.39,988,4.84%,4.50,14,2019-04-10,FBA,10,1,1,Wheel Accessories Parts,US,"公司名称：MAS Franchising Inc
电话号码：1-877-514-0889
办公地址：
2901 W MacArthur Blvd
111
Santa Ana
CA
92704
US",FBA,,,,Y,,,2.79 pounds,6.69 x 4.84 x 2.44 inches,2023-07-04
,B0BFWHWKNH,Size: 2019-2023 Dodge Ram 1500 2500 3500,Autorder,Autorder Custom Fit for Dashboard Cover Mat for 2019-2022 2023 Dodge Ram 1500 2500 3500 Accessories Dash Mat Flannel Nonslip Dash Cover Sunshade Glare UV Rays Protector Black,https://images-na.ssl-images-amazon.com/images/I/51nLBTusI3L._AC_US200_.jpg,B0C5J6BZYD,Automotive:Interior Accessories:Covers:Dash Covers,Automotive,"9,072","4,130",46%,Interior Dash Covers,14,265,"-1,200%","7,653",-12%,28.88,,60%,7.33,54,7.92%,4.20,21,2022-09-19,FBA,10,2,1,Autorder-US,CN,"公司名称：Guangzhou Huadi Auto Supplies Co., Ltd.
办公地址：
均禾街清湖苏元庄街三横路1号一栋2楼201
广州市
白云区
广东省
510440
CN",FBA,,,Y,Y,,,1.21 pounds,11.14 x 8.35 x 4.72 inches,2023-07-03
,B09KT7R12Z,Color: Silver,QBUC,QBUC for RAM Key Fob Cover with Keychain Clip Soft TPU Key Case Compatible with 2019 2020 2021 2022 Dodge Ram 1500 2500 3500 4500 5500 Smart Remote Accessories (Silver),https://images-na.ssl-images-amazon.com/images/I/41BlISi8FeL._AC_US200_.jpg,B09KTPFWCG,Automotive:Interior Accessories:Keychains,Automotive,"23,170",160,1%,Keychains,183,239,800%,"3,104",8%,12.99,3,55%,3.86,534,9.21%,4.40,22,2021-11-01,FBA,9,5,1,QBUC-Technology,CN,"公司名称：zhoujingxing
办公地址：
向云新街89号4栋（部位 102 ）
广州市
白云区
广东省
510000
CN",FBA,,Y,,Y,,Keychains by QBUC,0.09 pounds,4.7 x 3.1 x 0.7 inches,2023-07-04
,B07QPBKBVF,,Wheel Accessories Parts,Wheel Accessories Parts 20 Pcs 14mm 1.50 14x1.50 Thread 6509422AA | 611.330 1.65&quot; Long OEM Style Lug Nuts Chrome 7/8&quot; Hex Fits 2011+ Jeep Grand Cherokee | 2018+ Jeep Wrangler | 2019+ Ram 1500 Classic,https://images-na.ssl-images-amazon.com/images/I/41GJsxHLyqL._AC_US200_.jpg,B07QPBKBVF,Automotive:Tires & Wheels:Accessories & Parts:Lug Nuts & Accessories:Lug Nuts,Automotive,"24,948","8,398",34%,"Wheel & Tire Lug Nuts
Tire Repair Tools","120
321",238,"1,000%","7,463",10%,31.36,15,61%,7.65,503,6.72%,4.50,16,2019-04-11,FBA,10,1,1,Wheel Accessories Parts,US,"公司名称：MAS Franchising Inc
电话号码：1-877-514-0889
办公地址：
2901 W MacArthur Blvd
111
Santa Ana
CA
92704
US",FBA,,,,Y,,,4.16 pounds,6.85 x 4.8 x 2.56 inches,2023-07-04
,B08FTJGGT1,Size: For RAM 19-23,Goodyear,"Goodyear Shatterproof in-Channel Window Deflectors for Trucks Dodge RAM 1500 2019-2023 Quad Cab, Rain Guards, Window Visors for Cars, Vent Deflector, Truck Accessories, 4 pcs- GY003414LP",https://images-na.ssl-images-amazon.com/images/I/51au-P3STuL._AC_US200_.jpg,B0C69Q1K29,Automotive:Exterior Accessories:Deflectors & Shields:Side Window Wind Deflectors & Visors,Automotive,"18,667","9,484",51%,Side Window Wind Deflectors & Visors,61,237,"1,100%","18,957",11%,79.99,23,69%,13.09,739,10.55%,4.30,25,2020-08-12,FBM,8,5,1,Spark Lines Inc,US,"公司名称：Spark Lines Inc
办公地址：
1 S Corporate Drive, Suite C
RIVERDALE
NJ
07457
US",FBM,,,,Y,,,2.05 pounds,41.1 x 14.6 x 1.8 inches,2023-07-03
,B0BYD9GZYC,,PIMCAR,"PIMCAR Bed Rail Stake Pocket Covers Compatible with 2019-2023 Dodge Ram 1500, Rear Truck Tonneau Covers Stake Holes Caps Plugs Car Accessories (Set of 2) (Only fit The Rear Stake Pockets)",https://images-na.ssl-images-amazon.com/images/I/41lZ2wLXvUL._AC_US200_.jpg,B0BYD9GZYC,Automotive:Exterior Accessories:Truck Bed & Tailgate Accessories:Tonneau Covers,Automotive,"10,757","13,886",129%,Truck Tonneau Covers,30,230,"4,300%","3,907",43%,16.99,4,62%,3.86,18,3.48%,4.30,8,2023-03-12,NA,9,1,1,,,,NA,,,Y,Y,,,0.07 pounds,2.87 x 2.44 x 2.36 inches,2023-07-04
,B07FVYTYYV,,Wheel Accessories Parts,Wheel Accessories Parts 24 Pcs 14mm 1.50 14x1.50 Thread Spike Spline Solid Metal 4.40&quot; Long Lug Nuts Chrome Truck Spline Fits Chevy Silverado 1500 2016+ Ford F 150 2019 + Ram 1500,https://images-na.ssl-images-amazon.com/images/I/41bbNblUJKL._AC_US200_.jpg,B07FVYTYYV,Automotive:Tires & Wheels:Accessories & Parts:Lug Nuts & Accessories:Lug Nuts,Automotive,"16,477","4,389",27%,Wheel & Tire Lug Nuts,124,225,"-1,900%","12,147",-19%,53.99,34,69%,8.61,760,2.67%,4.60,6,2018-07-24,FBA,10,1,1,Wheel Accessories Parts,US,"公司名称：MAS Franchising Inc
电话号码：1-877-514-0889
办公地址：
2901 W MacArthur Blvd
111
Santa Ana
CA
92704
US",FBA,,,,Y,,,7.21 pounds,7.8 x 4.5 x 7.5 inches,2023-07-04
,B01M6CAZKK,"Size: 6 3/4"" Inch - PREMIUM CHOICE | Color: Black",AntennaMastsRus,AntennaMastsRus - The Original 6 3/4 Inch Replacement Rubber Antenna Mast fits Dodge Ram Truck 1500 (2009-2023) Accessories - USA Stainless Steel Threading - Car Wash Proof - Internal Copper Coil,https://images-na.ssl-images-amazon.com/images/I/41bRNGiX57L._AC_US200_.jpg,B07Z8C77FQ,Automotive:Replacement Parts:Lighting & Electrical:Electrical,Automotive,"45,132","-10,178",-23%,Automotive Replacement Electrical Equipment,603,222,"5,600%","5,547",56%,24.99,100,69%,4.08,"3,892",4.05%,4.30,9,2015-04-23,FBA,9,26,2,The Antenna Source,US,"公司名称：Bridgewood INC
电话号码：920-686-0644",FBA,,Y,,Y,,ram stubby antenna,2.71 ounces,7.1 x 3.1 x 0.4 inches,2023-07-03
,B09725HYDH,Color: Black,EVTIME,EVTIME Center Console Organizer fit for Dodge RAM 1500 2500 3500 2023 2022 2021 2020 2019 Accessories Interior Storage Box Armrest Storage Tray (Black),https://images-na.ssl-images-amazon.com/images/I/5112BmahQ+L._AC_US200_.jpg,B09QPJJLTY,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"38,678","-4,719",-12%,Automotive Center Consoles,239,221,"1,300%","3,754",13%,16.99,4,53%,5.40,270,4.52%,4.50,10,2019-07-13,FBA,9,3,1,EVTIME Direct,CN,公司名称：Zhang Yunchao,FBA,,,,Y,,,13.4 ounces,"8""D x 10.8""W x 1.57""H",2023-07-04
,B07GVPH7KF,,Wheel Accessories Parts,Wheel Accessories Parts 24 Pcs 14mm 1.50 14x1.50 Thread Spike Spline Solid Metal 4.40&quot; Long Lug Nuts Black Chrome Truck Spline Fits Chevy Silverado 1500 2016+ Ford F 150 2019 + Ram 1500,https://images-na.ssl-images-amazon.com/images/I/41-mmMHfAcL._AC_US200_.jpg,B07GVPH7KF,Automotive:Tires & Wheels:Accessories & Parts:Lug Nuts & Accessories:Lug Nuts,Automotive,"47,787","-12,128",-25%,"Wheel & Tire Lug Nuts
Tire Repair Tools","167
416",210,-900%,"11,762",-9%,56.01,87,70%,8.61,"1,044",6.67%,4.60,14,2018-08-26,FBA,10,1,7,Wheel Accessories Parts,US,"公司名称：MAS Franchising Inc
电话号码：1-877-514-0889
办公地址：
2901 W MacArthur Blvd
111
Santa Ana
CA
92704
US",FBA,,Y,,Y,,Wheel & Tire Lug Nuts by Wheel Accessories Parts,1 pounds,8.5 x 7.8 x 4.8 inches,2023-07-04
,B0BLNHL71M,,KEEGTBOX,KEEGTBOX Dash Mat Cover Custom Interior Center Console Compatible with Dodge Ram 1500 2500 3500 Truck 2019 2020 2021 2022 2023 Dashboard mat Covers Accessories (Red Trim),https://m.media-amazon.com/images/I/51ebGf93shL._AC_US200_.jpg,B0BLNHBZZ6,Automotive:Interior Accessories:Covers:Dash Covers,Automotive,"38,552","1,608",5%,Interior Dash Covers,89,209,"-3,800%","6,058",-38%,28.99,3,60%,7.33,31,4.78%,4.00,10,2022-11-06,FBA,9,1,1,MXAUTO Store,CN,"公司名称：guangzhoumuxuandianzishangwuyouxiangongsi
办公地址：
锐丰三街2号613房
广州市
黄埔区
广东省
510700
CN",FBA,,,Y,Y,,,1.19 pounds,14.17 x 9.57 x 3.27 inches,2023-07-03
,B01NAHA491,"Size: 32pcs 9/16"" x18 Lug nuts+2keys | Color: Black",KSP PERFORMANCE,KSP 9/16-18 Lug Nuts Black 32pcs，9/16”x18 Bulge Acorn Lug Nuts Wheel Accessories Compatible with Dodge Ram 1500 2500 3500，Incidental 2 Socket Key- Fit,https://images-na.ssl-images-amazon.com/images/I/51uWaS8wbfL._AC_US200_.jpg,B09J8C33RC,Automotive:Tires & Wheels:Accessories & Parts:Lug Nuts & Accessories:Lug Nuts,Automotive,"41,480","-13,806",-33%,Wheel & Tire Lug Nuts,175,206,"2,900%","6,589",29%,31.99,62,60%,7.97,887,4.37%,4.60,9,2016-12-08,FBA,10,3,1,,,,FBA,,Y,,Y,,Wheel & Tire Lug Nuts by KSP PERFORMANCE,5.29 pounds,10 x 8.1 x 2.6 inches,2023-07-03
,B0BTPF9GKD,Size: 1998-2001 Dodge Ram 1500 2500 3500,Autorder,Autorder Custom Fit for Dashboard Cover Mat Dodge Ram 1500 2500 3500 1998 1999 2000 2001 Accessories Dash Mat Flannel Nonslip Dash Cover Sunshade Glare UV Rays Protector Black,https://images-na.ssl-images-amazon.com/images/I/41yyUQrz4eL._AC_US200_.jpg,B0C5J6BZYD,Automotive:Interior Accessories:Covers:Dash Covers,Automotive,"50,791","77,942",153%,Interior Dash Covers,39,204,"11,000%","5,279",110%,25.88,,56%,7.49,34,3.43%,4.30,7,2022-10-21,FBA,9,4,1,Autorder-US,CN,"公司名称：Guangzhou Huadi Auto Supplies Co., Ltd.
办公地址：
均禾街清湖苏元庄街三横路1号一栋2楼201
广州市
白云区
广东省
510440
CN",FBA,,,,Y,,,1.39 pounds,13.23 x 7.8 x 5 inches,2023-06-17
,B08BZWLJQR,Size: Bucket Seats (SEATING FOR 5) and CREW CAB | Color: Red Trim,CupHolderHero,"CupHolderHero fits RAM 1500 Accessories 2019-2023 Interior Non-Slip Anti Dust Cup Holder Inserts, Center Console Liner Mats, Door Pocket 44-pc Set (Crew Cab with Bucket Seats) (Red Trim)",https://images-na.ssl-images-amazon.com/images/I/51GQs1RXeuL._AC_US200_.jpg,B0C2JMT7VY,Automotive:Interior Accessories:Cup Holders,Automotive,"18,165","9,638",53%,Automotive Cup Holders,377,198,"1,900%","5,856",19%,29.58,42,63%,6.39,471,2.53%,3.90,5,2020-08-30,FBA,2,31,1,CupHolderHero,US,"公司名称：Suma Brands Funding I, LLC
办公地址：
310 4th Ave S Suite 5010 PMB 95932
Minneapolis
MN
55415
US",FBA,,,,Y,,,0.88 pounds,17 x 8 x 0.2 inches,2023-07-04
,B07V1Z7Z41,,Wheel Accessories Parts,Wheel Accessories Parts 20 Pcs 14mm 1.50 Thread 6509422AA | 611.330 1.65&quot; Long OEM Style Lug Nuts Black Chrome 7/8&quot; Hex Fits 2011+ Jeep Grand Cherokee | 2018+ Jeep Wrangler | 2019+ Ram 1500 Classic,https://images-na.ssl-images-amazon.com/images/I/41xOobmAfxL._AC_US200_.jpg,B07V1Z7Z41,Automotive:Tires & Wheels:Accessories & Parts:Lug Nuts & Accessories:Lug Nuts,Automotive,"18,106","15,325",85%,Wheel & Tire Lug Nuts,97,190,-600%,"5,958",-6%,31.36,23,61%,7.65,582,0.00%,4.40,0,2019-07-07,FBA,10,1,2,Wheel Accessories Parts,US,"公司名称：MAS Franchising Inc
电话号码：1-877-514-0889
办公地址：
2901 W MacArthur Blvd
111
Santa Ana
CA
92704
US",FBA,,,,Y,,,4.04 pounds,6.85 x 4.8 x 2.35 inches,2023-07-04
,B07Z788FNQ,,Wheel Accessories Parts,Wheel Accessories Parts 24 Pcs 14mm 1.50 Thread Lug Nuts Short Truck 7 Spline 1.5 Long Black Fits Jeep Wagoneer | Grand Wagoneer | 2019+ Ram 1500,https://m.media-amazon.com/images/I/41iuPw7BIqL._AC_US200_.jpg,B07Z7JS5HL,Automotive:Tires & Wheels:Accessories & Parts:Lug Nuts & Accessories:Lug Nuts,Automotive,"82,129","21,844",47%,Wheel & Tire Lug Nuts,379,187,-900%,"6,019",-9%,32.19,11,62%,7.33,256,5.88%,4.40,11,2019-10-15,FBA,9,1,6,Wheel Accessories Parts,US,"公司名称：MAS Franchising Inc
电话号码：1-877-514-0889
办公地址：
2901 W MacArthur Blvd
111
Santa Ana
CA
92704
US",FBA,,,,Y,,,3.14 pounds,6.8 x 5 x 2.4 inches,2023-07-01
,B07QL9RK3B,Color: Chrome,Wheel Accessories Parts,Wheel Accessories Parts 20 Pcs 9/16&quot; Thread | 0603-6433AA |611-204 | 1.66&quot; Long OEM Style Lug Nuts Chrome 7/8&quot; Hex Fits 2009-10 Dodge Dakota 2003-09 Durango 2002-11 Ram 1500,https://m.media-amazon.com/images/I/419VPSqm2mL._AC_US200_.jpg,B07QM9MRKY,Automotive:Tires & Wheels:Accessories & Parts:Lug Nuts & Accessories:Lug Nuts,Automotive,"42,411","-1,882",-5%,Wheel & Tire Lug Nuts,211,182,"1,100%","5,692",11%,31.28,16,61%,7.65,"1,184",4.95%,4.60,9,2019-04-11,FBA,9,2,7,Wheel Accessories Parts,US,"公司名称：MAS Franchising Inc
电话号码：1-877-514-0889
办公地址：
2901 W MacArthur Blvd
111
Santa Ana
CA
92704
US",FBA,,Y,,Y,,Hardware Nuts by Wheel Accessories Parts,1 Pounds,6.75 x 4.75 x 2.45 inches,2023-06-30
,B09KRSQMDP,Color: A Pair Upgraded Dynamic Smoked Lens Turn Signal,Jinfili,"Jinfili Sequential Amber LED Side Mirror Turn Signal Tow Light Assembly Blinker White Puddle Lamp Compatible with Dodge 2009-2018 Ram 1500, 2010-2018 Ram 2500 3500 Accessories",https://images-na.ssl-images-amazon.com/images/I/41etLZnlsdL._AC_US200_.jpg,B0BG5SB2YX,Lights & Lighting Accessories:Lighting Assemblies & Accessories:Signal Light Assemblies:Marker Light Assemblies:Side Marker & Turn Signal Combos,Lights & Lighting Accessories,"25,169","12,124",48%,Automotive Combo Turn Signal & Side Marker Light Assemblies,12,175,-900%,"9,796",-9%,55.98,24,77%,4.24,452,7.43%,4.30,13,2021-10-31,FBA,9,7,1,Jinfili,CN,"公司名称：shen zhen shi jin fei li ke ji you xian gong si
办公地址：
西乡红湾福荣路31号
深圳
宝安
广东
518126
CN",FBA,Y,Y,,Y,,ram 1500 mirror light,9.6 ounces,7.64 x 4.09 x 2.8 inches,2023-07-03
,B09NVWLBDT,Size: 1500 | Color: RED,Hong HT,"Hong HT Car Accessories Carbon Fiber Door Sill Scuff Protector Auto Door Entry Guard Scratch Shield Car Door Sill Sticker for Dodge Ram 1500 2012-2022 Auto Accessories (1500, RED)",https://images-na.ssl-images-amazon.com/images/I/51q9-LBUWEL._AC_US200_.jpg,B09NVZ4P5L,Automotive:Interior Accessories:Door Entry Guard,Automotive,"25,221","19,231",76%,Automotive Door Entry Guard,47,169,900%,"2,820",9%,16.69,3,62%,3.86,172,11.83%,4.40,20,2021-12-19,FBA,9,6,1,ouhaodingsheng,CN,"公司名称：shenzhenshiouhaodingshengmaoyiyouxiangongsi
办公地址：
平湖街道禾花社区水门村25号右边606
深圳市
龙岗区
广东省
518000
CN",FBA,,Y,,Y,,Automotive Door Entry Guard by Hong HT,3.84 ounces,22 x 3.9 x 0 inches,2023-07-04
,B08P716PG8,Color: Black Trim,auovo,Auovo Dashboard Mat Liner for Ram Pickup 1500 2500 3500 2011-2018 Interior Accessories Car Dash Trim Rubber Pad Cover Soft Tray(1 PCS) (Black Trim),https://images-na.ssl-images-amazon.com/images/I/51-0L+ypGdL._AC_US200_.jpg,B081PTMX4M,Automotive:Interior Accessories:Covers:Dash Covers,Automotive,"26,588","12,660",48%,Interior Dash Covers,57,166,-100%,"2,322",-1%,13.99,9,55%,4.24,"1,168",7.83%,4.30,13,2019-11-17,FBA,9,4,1,Toppower,CN,"公司名称：Guangzhou Lidetaike Electronics Co., Ltd.
办公地址：
白云区联边彭上兴富路6号306房
广州市
广东省
510440
CN",FBA,,Y,,Y,,Interior Dash Covers by auovo,5.3 ounces,8.46 x 7.24 x 1.57 inches,2023-07-04
,B0BB7ZVJ7P,,GRIDREADY,"GRIDREADY Stainless Steel dial Gear Shift knob Badge Compatible with 2014-2017 Dodge Durango Accessories, 2013-2020 Dodge RAM 1500 Accessories/Rebel 2019-2020 Dodge RAM 2500 Accessories",https://images-na.ssl-images-amazon.com/images/I/41iANsU8UOL._AC_US200_.jpg,B0BB7ZVJ7P,Automotive:Interior Accessories:Shift Boots & Knobs:Knobs,Automotive,"33,024","7,107",22%,Shift Knobs,78,161,"2,900%","2,413",29%,14.99,,64%,3.22,40,1.24%,4.40,2,2022-08-18,FBA,9,1,1,GRIDREADY,GE,"公司名称：RTR Worldwide LLC
办公地址：
Giorgi Chitaia Street 12
Floor 2, Apartment N 2
Tbilisi
Tbilisi
-
GE",FBA,,,,Y,,,0.317 ounces,3.54 x 2.13 x 0.47 inches,2023-07-04
